Date,Timestamp,Symbol,Open,High,Low,Close,Volume,MA_7,MA_30,Daily_Return,Percentage_Change,Volatility_30,Highest_30,Lowest_30,Average_Price
2026-08-12,1786497793,BNB-USD,616.4263916015625,619.2955932617188,614.7117919921875,616.3699951171875,1367555200,598.1785714285714,584.444995880127,0.027197746281514057,2.7197746281514057,0.23504226773050016,619.2955932617188,562.9300537109375,584.444995880127
2026-08-13,1786584334,BNB-USD,609.6856079101562,610.699951171875,609.6856079101562,609.5999755859375,1128626176,600.7699933733259,585.924700568704,-0.010983694185118242,-1.0983694185118242,0.23930514322685104,619.2955932617188,562.9300537109375,585.924700568704
2026-08-14,1786670689,BNB-USD,610.0430908203125,610.84814453125,609.9229125976562,610.3499755859375,981175744,601.8628452845982,587.2816602918837,0.0012303150099031157,0.12303150099031157,0.23202201975109518,619.2955932617188,562.9300537109375,587.2816602918837
2026-08-15,1786755276,BNB-USD,607.5672607421875,607.5672607421875,606.889404296875,607.3099975585938,901716992,603.8357020786831,588.335783305921,-0.004980712949853694,-0.4980712949853694,0.2284544609817876,619.2955932617188,562.9300537109375,588.335783305921
2026-08-18,1787014450,BNB-USD,605.2067260742188,605.2880249023438,604.7354736328125,604.719970703125,1016719104,605.5899832589286,589.1549926757813,-0.0042647525413392895,-0.42647525413392895,0.2244199590526111,619.2955932617188,562.9300537109375,589.1549926757813
2026-08-19,1787100898,BNB-USD,603.52685546875,604.0872192382812,602.595703125,603.9099731445312,978647168,607.4728393554688,589.8576107933408,-0.001339458919559,-0.1339458919559,0.21915366370861003,619.2955932617188,562.9300537109375,589.8576107933408
2026-08-20,1787187303,BNB-USD,626.5353393554688,629.6861572265625,626.5353393554688,629.3599853515625,1924531584,611.6599818638393,591.65317327326,0.042142063119961826,4.214206311996183,0.26980593910932144,629.6861572265625,562.9300537109375,591.65317327326
2026-08-21,1787273894,BNB-USD,654.8779296875,657.348876953125,653.5582275390625,656.4000244140625,2293915392,617.3785574776786,594.4682537576426,0.042964344241547714,4.296434424154771,0.30641435388227045,657.348876953125,562.9300537109375,594.4682537576426
2026-08-22,1787360069,BNB-USD,686.9453735351562,687.2718505859375,683.4968872070312,687.0399780273438,2933925888,628.4414149693081,598.3254089355469,0.046678781952563364,4.667878195256336,0.33996577134616,687.2718505859375,562.9300537109375,598.3254089355469
2026-08-25,1787619397,BNB-USD,703.7933349609375,710.3447265625,703.7933349609375,710.5499877929688,1954043264,642.7557024274554,602.8143920898438,0.03421927474020925,3.421927474020925,0.3478649078220286,710.3447265625,562.9300537109375,602.8143920898438
2026-08-26,1787705862,BNB-USD,694.014404296875,694.014404296875,692.5180053710938,694.1400146484375,1771055744,655.1599905831473,606.326916034405,-0.023094748330799497,-2.3094748330799497,0.36206346794214334,710.3447265625,562.9300537109375,606.326916034405
2026-08-27,1787813310,BNB-USD,707.8775024414062,707.8775024414062,701.318603515625,704.5800170898438,1540375936,669.4257114955357,609.965919777199,0.015040196820657048,1.5040196820657048,0.3557836935041655,710.3447265625,562.9300537109375,609.965919777199
2026-08-28,1787906155,BNB-USD,712.1339111328125,717.9962768554688,706.6449584960938,709.239990234375,1457768192,684.4728567940848,613.5114222935268,0.006613830979451452,0.6613830979451452,0.34891623328065435,717.9962768554688,562.9300537109375,613.5114222935268
2026-08-29,1787980506,BNB-USD,691.16064453125,692.2380981445312,688.5369873046875,691.010009765625,1331652736,693.2800031389509,616.1837873787715,-0.025703542834246695,-2.5703542834246695,0.36340525895016135,717.9962768554688,562.9300537109375,616.1837873787715
2026-09-01,1788232105,BNB-USD,691.0494384765625,693.3421630859375,690.47802734375,692.260009765625,1182635520,698.4028581891741,618.7196614583333,0.0018089462993799987,0.18089462993799987,0.35729953996479025,717.9962768554688,562.9300537109375,618.7196614583333
2026-09-02,1788316073,BNB-USD,682.7420654296875,685.8442993164062,679.9425048828125,684.260009765625,1294682624,698.0057198660714,622.3953287760417,-0.011556351496757045,-1.1556351496757045,0.35678106002785215,717.9962768554688,562.9300537109375,620.8338662424395
2026-07-21,1784651555,BTC-USD,65214.09765625,66890.5,65138.83203125,66480.96875,29883211776,66480.96875,66480.96875,,,,66890.5,65138.83203125,66480.96875
2026-07-22,1784731804,BTC-USD,66508.8671875,66684.6796875,65540.1484375,65710.0703125,30721169408,66095.51953125,66095.51953125,-0.011595776234834099,-1.1595776234834099,,66890.5,65138.83203125,66095.51953125
2026-07-24,1784858945,BTC-USD,65047.87109375,65096.5390625,64744.03125,65062.01171875,23488749568,65751.01692708333,65751.01692708333,-0.00986239385634502,-0.986239385634502,0.023416706446152995,66890.5,64744.03125,65751.01692708333
2026-07-25,1784945326,BTC-USD,64091.9609375,64108.01171875,63949.796875,64038.6484375,25540837376,65322.9248046875,65322.9248046875,-0.01572904455635027,-1.572904455635027,0.05758288352758111,66890.5,63949.796875,65322.9248046875
2026-07-28,1785204123,BTC-USD,63706.66015625,63725.4296875,63129.88671875,63147.328125,27581673472,64887.80546875,64887.80546875,-0.013918474768715772,-1.3918474768715772,0.04921493120331167,66890.5,63129.88671875,64887.80546875
2026-07-29,1785290676,BTC-USD,63853.48828125,64020.42578125,63620.984375,63628.62890625,23402713088,64677.942708333336,64677.942708333336,0.0076218708778503785,0.7621870877850379,0.1794190036328062,66890.5,63129.88671875,64677.942708333336
2026-07-30,1785376486,BTC-USD,63902.8984375,64132.16015625,63547.79296875,64227.01171875,28382050304,64613.52399553572,64613.52399553572,0.009404301535110182,0.9404301535110182,0.21374025670471336,66890.5,63129.88671875,64613.52399553572
2026-07-31,1785464007,BTC-USD,64724.03125,65271.16796875,64450.31640625,64464.83984375,26763939840,64325.505580357145,64594.9384765625,0.0037029299454480746,0.37029299454480746,0.20654610509908555,66890.5,63129.88671875,64594.9384765625
2026-08-01,1785550484,BTC-USD,62823.296875,62946.65625,62823.296875,62952.01171875,29105790976,63931.49720982143,64412.39105902778,-0.023467492181269645,-2.3467492181269645,0.23078145547776852,66890.5,62823.296875,64412.39105902778
2026-08-04,1785808796,BTC-USD,63463.72265625,63768.1484375,63292.66015625,63782.30078125,26395500544,63748.681361607145,64349.38203125,0.013189237958104894,1.3189237958104894,0.2503894302577374,66890.5,62823.296875,64349.38203125
2026-08-05,1785895129,BTC-USD,64052.55859375,64273.5,63925.75,64293.12890625,23621773312,63785.03571428572,64344.268110795456,0.008008932238928734,0.8008932238928734,0.24790274355724382,66890.5,62823.296875,64344.268110795456
2026-08-06,1785981795,BTC-USD,64602.3203125,64646.3203125,64454.62890625,64500.01171875,22805721088,63978.27622767857,64357.246744791664,0.003217805946288177,0.3217805946288177,0.23812715506335422,66890.5,62823.296875,64357.246744791664
2026-08-07,1786069436,BTC-USD,64259.67578125,64389.10546875,64206.9453125,64309.2890625,18240778240,64075.513392857145,64353.557692307695,-0.0029569398697419924,-0.29569398697419924,0.2270506476636607,66890.5,62823.296875,64353.557692307695
2026-08-08,1786151444,BTC-USD,64884.16015625,64885.6640625,64800.71875,64880.5703125,22170191872,64168.87890625,64391.201450892855,0.008883339535052048,0.8883339535052048,0.22588132368715563,66890.5,62823.296875,64391.201450892855
2026-08-11,1786410939,BTC-USD,63912.50390625,64007.9375,63871.45703125,63995.9609375,22258401280,64101.896205357145,64364.85208333333,-0.013634426620161344,-1.3634426620161344,0.2252646161698103,66890.5,62823.296875,64364.85208333333
2026-08-12,1786497792,BTC-USD,63547.046875,63729.8359375,63503.8203125,63683.78125,20509147136,64206.43470982143,64322.28515625,-0.004878115476770195,-0.4878115476770195,0.21734785130989903,66890.5,62823.296875,64322.28515625
2026-08-13,1786584338,BTC-USD,63410.390625,63591.81640625,63399.33984375,63362.9609375,23264432128,64146.529017857145,64265.854319852944,-0.005037708286205089,-0.5037708286205089,0.21024957123564023,66890.5,62823.296875,64265.854319852944
2026-08-14,1786670691,BTC-USD,63418.16015625,63511.7890625,63362.90625,63489.62890625,18772697088,64031.74330357143,64222.73068576389,0.00199908537852167,0.199908537852167,0.20485604990146883,66890.5,62823.296875,64222.73068576389
2026-08-15,1786755307,BTC-USD,62977.61328125,62977.61328125,62942.0703125,62932.30078125,20026144768,63807.78459821428,64154.81332236842,-0.008778254568521104,-0.8778254568521104,0.20064623870630074,66890.5,62823.296875,64154.81332236842
2026-08-18,1787014480,BTC-USD,64487.6484375,64487.6484375,64324.7578125,64310.41015625,21442711552,63807.94475446428,64162.5931640625,0.02189828367772928,2.189828367772928,0.22343323380356195,66890.5,62823.296875,64162.5931640625
2026-08-19,1787100897,BTC-USD,64681.21875,64681.21875,64488.40234375,64490.01171875,18510956544,63752.150669642855,64178.18452380953,0.002792729234095015,0.2792729234095015,0.21831198291406026,66890.5,62823.296875,64178.18452380953
2026-08-20,1787187305,BTC-USD,69289.4375,69715.6796875,69289.4375,69468.28125,46551220224,64533.91071428572,64418.64346590909,0.07719442745585048,7.719442745585048,0.3908919542314083,69715.6796875,62823.296875,64418.64346590909
2026-08-21,1787273905,BTC-USD,73013.0,73773.1171875,73013.0,73692.25,56004415488,65963.69196428571,64821.84375,0.06080427893125684,6.080427893125684,0.4498107976449756,73773.1171875,62823.296875,64821.84375
2026-08-22,1787360091,BTC-USD,78326.96875,78326.96875,77750.5859375,77813.0625,73478725632,68027.9921875,65363.14453125,0.05591921131462274,5.591921131462274,0.4841104294848201,78326.96875,62823.296875,65363.14453125
2026-08-25,1787619403,BTC-USD,78982.265625,79657.5625,78769.9609375,79784.90625,55831293952,70355.88895089286,65940.015,0.02534078066905532,2.534078066905532,0.47874611160984115,79657.5625,62823.296875,65940.015
2026-08-26,1787705879,BTC-USD,78528.4140625,78692.8515625,78353.0078125,78657.5625,45726969856,72602.35491071429,66429.15144230769,-0.014129787236542679,-1.412978723654268,0.4761799913613571,79657.5625,62823.296875,66429.15144230769
2026-08-27,1787813305,BTC-USD,79026.75,79026.75,78622.328125,78776.359375,28237289472,74668.91908482143,66886.45543981482,0.0015103045559032857,0.15103045559032857,0.4670189297694364,79657.5625,62823.296875,66886.45543981482
2026-08-28,1787906183,BTC-USD,80261.859375,81148.5078125,79573.96875,79780.7421875,37598687232,76853.30915178571,67346.96568080357,0.01274979981898916,1.274979981898916,0.45846723301598313,81148.5078125,62823.296875,67346.96568080357
2026-08-29,1787980532,BTC-USD,77838.390625,77897.8828125,77508.9375,77696.203125,33847468032,78028.7265625,67703.8359375,-0.026128348838883153,-2.6128348838883153,0.4655682763017913,81148.5078125,62823.296875,67703.8359375
2026-09-01,1788232146,BTC-USD,78559.109375,78845.015625,78191.71875,78417.3125,29840494592,78703.73549107143,68060.95182291667,0.009281140467570337,0.9281140467570337,0.45733991608277824,81148.5078125,62823.296875,68060.95182291667
2026-09-02,1788316076,BTC-USD,77395.890625,77408.2265625,76777.59375,77221.71875,29816745984,78619.2578125,68418.97682291667,-0.015246553495441462,-1.5246553495441462,0.4554436949933845,81148.5078125,62823.296875,68356.46043346774
2026-07-21,1784651557,ETH-USD,1903.35107421875,1945.1077880859373,1901.2703857421875,1922.5799560546875,12949036032,1922.5799560546875,1922.5799560546875,,,,1945.1077880859373,1901.2703857421875,1922.5799560546875
2026-07-22,1784731807,ETH-USD,1928.6229248046875,1943.314208984375,1909.610107421875,1928.7099609375,10598224896,1925.6449584960938,1925.6449584960938,0.0031884265013308877,0.31884265013308877,,1945.1077880859373,1901.2703857421875,1925.6449584960938
2026-07-24,1784858944,ETH-USD,1876.9178466796875,1876.9178466796875,1864.2811279296875,1872.77001953125,9992558592,1908.0199788411458,1908.0199788411458,-0.029003812153828967,-2.9003812153828967,0.43489319597760456,1945.1077880859373,1864.2811279296875,1908.0199788411458
2026-07-25,1784945325,ETH-USD,1860.0152587890625,1862.3079833984373,1856.747314453125,1860.0400390625,8549689856,1896.0249938964844,1896.0249938964844,-0.00679740722885791,-0.679740722885791,0.3148150929467635,1945.1077880859373,1856.747314453125,1896.0249938964844
2026-07-28,1785204122,ETH-USD,1890.6746826171875,1890.6746826171875,1870.540771484375,1873.4000244140625,14149438464,1891.5,1891.5,0.007182633207345468,0.7182633207345468,0.30953769064494785,1945.1077880859373,1856.747314453125,1891.5
2026-07-29,1785290681,ETH-USD,1919.7274169921875,1922.7508544921875,1901.8345947265625,1901.010009765625,11012675584,1893.0850016276042,1893.0850016276042,0.01473790167169331,1.473790167169331,0.3230270504570592,1945.1077880859373,1856.747314453125,1893.0850016276042
2026-07-30,1785376490,ETH-USD,1908.3377685546875,1915.8792724609373,1892.495849609375,1917.6500244140625,12010314752,1896.5942905970983,1896.5942905970983,0.0087532493584761,0.8753249358476101,0.30115409157629536,1945.1077880859373,1856.747314453125,1896.5942905970983
2026-07-31,1785464005,ETH-USD,1917.156982421875,1933.77783203125,1905.6219482421875,1908.25,8160791040,1894.547154017857,1898.051254272461,-0.0049018456414823275,-0.49018456414823275,0.27689581723081713,1945.1077880859373,1856.747314453125,1898.051254272461
2026-08-01,1785550485,ETH-USD,1860.546630859375,1865.47998046875,1860.546630859375,1865.81005859375,9491761152,1885.5614536830358,1894.4688991970486,-0.02224024179549322,-2.224024179549322,0.29384683326233596,1945.1077880859373,1856.747314453125,1894.4688991970486
2026-08-04,1785808790,ETH-USD,1858.52978515625,1865.3812255859373,1848.357421875,1865.8299560546875,7959845888,1884.5700160435267,1891.6050048828124,1.0664247866998267e-05,0.0010664247866998267,0.2758473767937099,1945.1077880859373,1848.357421875,1891.6050048828124
2026-08-05,1785895130,ETH-USD,1868.3560791015625,1871.9742431640625,1861.3685302734373,1872.0,7781517312,1886.2785818917412,1889.8227317116477,0.0033068629460528687,0.33068629460528687,0.26305288926193443,1945.1077880859373,1848.357421875,1889.8227317116477
2026-08-06,1785981792,ETH-USD,1906.962890625,1911.36376953125,1903.3067626953125,1905.0400390625,9640595456,1890.798583984375,1891.090840657552,0.017649593516292805,1.7649593516292805,0.27541143663238665,1945.1077880859373,1848.357421875,1891.090840657552
2026-08-07,1786069436,ETH-USD,1902.2021484375,1904.8702392578125,1899.2532958984373,1900.760009765625,7769344512,1890.7628696986608,1891.8346228966345,-0.002246687318436247,-0.22466873184362468,0.26272635631792407,1945.1077880859373,1848.357421875,1891.8346228966345
2026-08-08,1786151445,ETH-USD,1913.2822265625,1914.1910400390625,1911.834716796875,1913.5999755859373,9030853632,1890.184291294643,1893.3892909458705,0.006755174642955275,0.6755174642955275,0.2547600800757073,1945.1077880859373,1848.357421875,1893.3892909458705
2026-08-11,1786410936,ETH-USD,1871.3299560546875,1874.5902099609373,1870.5172119140625,1875.1099853515625,8495652864,1885.4500034877233,1892.1706705729166,-0.020113916558025302,-2.01139165580253,0.26489435279900403,1945.1077880859373,1848.357421875,1892.1706705729166
2026-08-12,1786497788,ETH-USD,1881.104736328125,1883.8599853515625,1879.0379638671875,1880.719970703125,7999698944,1887.5799909319196,1891.4550018310547,0.0029918166909610466,0.29918166909610466,0.2563031113961049,1945.1077880859373,1848.357421875,1891.4550018310547
2026-08-13,1786584338,ETH-USD,1878.077880859375,1881.8232421875,1876.041015625,1874.8399658203125,7753164288,1888.8671351841517,1890.4776467715992,-0.0031264648509125026,-0.31264648509125026,0.24775249897764814,1945.1077880859373,1848.357421875,1890.4776467715992
2026-08-14,1786670686,ETH-USD,1884.4180908203125,1887.35693359375,1882.9219970703125,1886.800048828125,6745399808,1890.9814278738838,1890.2733357747395,0.006379255416917529,0.6379255416917529,0.24264137387953771,1945.1077880859373,1848.357421875,1890.2733357747395
2026-08-15,1786755304,ETH-USD,1880.3743896484373,1881.2113037109373,1880.1663818359373,1880.22998046875,5587179008,1887.4371337890625,1889.7447381270558,-0.0034821222118663897,-0.34821222118663897,0.23565598865034285,1945.1077880859373,1848.357421875,1889.7447381270558
2026-08-18,1787014481,ETH-USD,1911.8905029296875,1911.8905029296875,1907.8614501953125,1907.8199462890625,7759308800,1888.4456961495537,1890.6484985351562,0.014673718697663984,1.4673718697663984,0.23930596231033996,1945.1077880859373,1848.357421875,1890.6484985351562
2026-08-19,1787100897,ETH-USD,1916.47412109375,1916.47412109375,1912.3685302734373,1914.02001953125,6806059520,1888.5057024274554,1891.7614281063989,0.0032498209562423774,0.32498209562423774,0.23342501917751884,1945.1077880859373,1848.357421875,1891.7614281063989
2026-08-20,1787187308,ETH-USD,2251.931396484375,2271.6953125,2251.931396484375,2267.0400390625,30339387392,1944.4957101004463,1908.8195467862215,0.1844390423971145,18.44390423971145,0.8024940927504317,2271.6953125,1848.357421875,1908.8195467862215
2026-08-21,1787273903,ETH-USD,2326.601318359375,2346.29833984375,2325.349853515625,2339.550048828125,27596554240,2010.0428641183037,1927.5469599184783,0.031984441613836845,3.1984441613836845,0.7889061753799121,2346.29833984375,1848.357421875,1927.5469599184783
2026-08-22,1787360091,ETH-USD,2515.2744140625,2515.973876953125,2498.55712890625,2514.1298828125,34224732160,2101.3699951171875,1951.9879150390625,0.07462111531737547,7.4621115317375475,0.813000904042328,2515.973876953125,1848.357421875,1951.9879150390625
2026-08-25,1787619402,ETH-USD,2482.372802734375,2496.135009765625,2476.4716796875,2495.830078125,22647351296,2188.374285016741,1973.7416015625,-0.007278782537292194,-0.7278782537292194,0.7988713954204982,2515.973876953125,1848.357421875,1973.7416015625
2026-08-26,1787705878,ETH-USD,2442.30322265625,2449.69921875,2436.851806640625,2448.090087890625,17022550016,2269.49715750558,1991.9857741135818,-0.019127900834595257,-1.9127900834595257,0.7908708752091334,2515.973876953125,1848.357421875,1991.9857741135818
2026-08-27,1787813307,ETH-USD,2506.74169921875,2509.5068359375,2483.2392578125,2489.199951171875,13464653824,2352.551443917411,2010.4011140046296,0.016792626825539614,1.6792626825539614,0.7752547330085484,2515.973876953125,1848.357421875,2010.4011140046296
2026-08-28,1787906183,ETH-USD,2511.30810546875,2529.02294921875,2480.978515625,2496.340087890625,16710867968,2435.7400251116073,2027.7560773577009,0.002868446432111149,0.2868446432111149,0.7607460101054418,2529.02294921875,1848.357421875,2027.7560773577009
2026-08-29,1787980528,ETH-USD,2442.746337890625,2445.97607421875,2435.134765625,2441.47998046875,15207046144,2460.6600167410716,2042.0224188442887,-0.021976215375458352,-2.1976215375458352,0.7556313444890564,2529.02294921875,1848.357421875,2042.0224188442887
2026-09-01,1788232147,ETH-USD,2467.125244140625,2475.56103515625,2456.40087890625,2463.9599609375,12612823040,2478.432861328125,2056.0870035807293,0.009207521932837581,0.9207521932837581,0.7420152737137391,2529.02294921875,1848.357421875,2056.0870035807293
2026-09-02,1788316077,ETH-USD,2417.66357421875,2418.96533203125,2390.8935546875,2406.489990234375,14552982528,2463.055733816964,2072.2173380533854,-0.023324230756273545,-2.3324230756273545,0.7379142781215647,2529.02294921875,1848.357421875,2067.3903257308466
2026-07-21,1784651556,SOL-USD,77.78996276855469,78.6816177368164,77.68765258789062,77.97000122070312,1793629568,77.97000122070312,77.97000122070312,,,,78.6816177368164,77.68765258789062,77.97000122070312
2026-07-22,1784731807,SOL-USD,78.10760498046875,78.46007537841797,77.0013656616211,77.72000122070312,1567287040,77.84500122070312,77.84500122070312,-0.003206361370860389,-0.3206361370860389,,78.6816177368164,77.0013656616211,77.84500122070312
2026-07-24,1784858941,SOL-USD,75.84963989257812,75.97116088867188,75.59384155273438,75.7300033569336,1562003200,77.14000193277995,77.14000193277995,-0.025604707057562903,-2.5604707057562903,0.3025849877867986,78.6816177368164,75.59384155273438,77.14000193277995
2026-07-25,1784945322,SOL-USD,73.88217163085938,74.15428924560547,73.88217163085938,74.12999725341797,1615363200,76.38750076293945,76.38750076293945,-0.021127770138532953,-2.1127770138532953,0.22644373740219426,78.6816177368164,73.88217163085938,76.38750076293945
2026-07-28,1785204121,SOL-USD,74.13691711425781,74.17082214355469,72.99581146240234,73.08999633789062,1984202368,75.72799987792969,75.72799987792969,-0.014029420667210246,-1.4029420667210246,0.18657273720374432,78.6816177368164,72.99581146240234,75.72799987792969
2026-07-29,1785290679,SOL-USD,73.7001953125,74.0012435913086,73.16069793701172,73.12000274658203,1798559360,75.29333368937175,75.29333368937175,0.0004105405690908448,0.04105405690908448,0.21388632147124256,78.6816177368164,72.99581146240234,75.29333368937175
2026-07-30,1785376487,SOL-USD,73.59771728515625,73.99795532226562,73.1131362915039,74.05999755859375,1891222528,75.11714281354632,75.11714281354632,0.012855508434122198,1.2855508434122198,0.27633867746805063,78.6816177368164,72.99581146240234,75.11714281354632
2026-07-31,1785464001,SOL-USD,74.46392059326172,75.04383087158203,74.31031799316406,74.37000274658203,1489083520,74.6028573172433,75.02375030517578,0.0041858654902469095,0.41858654902469095,0.2682569048009805,78.6816177368164,72.99581146240234,75.02375030517578
2026-08-01,1785550480,SOL-USD,72.79083251953125,73.03693389892578,72.79083251953125,72.98999786376953,1506787200,73.92714255196708,74.7977778116862,-0.018555934272517227,-1.8555934272517227,0.26106348023757747,78.6816177368164,72.79083251953125,74.7977778116862
2026-08-04,1785808801,SOL-USD,73.474365234375,73.65901184082031,73.02079772949219,73.75,1474046976,73.644284929548,74.69300003051758,0.010412414830439642,1.0412414830439642,0.27126518368770003,78.6816177368164,72.79083251953125,74.69300003051758
2026-08-05,1785895130,SOL-USD,73.71804809570312,73.98201751708984,73.39308166503906,74.04000091552734,1474199552,73.63142830984933,74.63363647460938,0.003932215803760686,0.3932215803760686,0.26279792993300327,78.6816177368164,72.79083251953125,74.63363647460938
2026-08-06,1785981794,SOL-USD,73.96253204345703,74.1475830078125,73.68656158447266,73.5999984741211,1712972928,73.70428575788226,74.54749997456868,-0.005942766558150847,-0.5942766558150847,0.24936237125289643,78.6816177368164,72.79083251953125,74.54749997456868
2026-08-07,1786069432,SOL-USD,72.58331298828125,72.79676055908203,72.55796813964844,72.61000061035156,1464486912,73.63142830984933,74.3984615619366,-0.013451058210519284,-1.3451058210519284,0.24212336028679995,78.6816177368164,72.55796813964844,74.3984615619366
2026-08-08,1786151445,SOL-USD,73.64268493652344,73.68093872070312,73.5817642211914,73.6500015258789,1623721600,73.57285744803292,74.34500013078961,0.014323108480721825,1.4323108480721825,0.25525874027263096,78.6816177368164,72.55796813964844,74.34500013078961
2026-08-11,1786410937,SOL-USD,75.94532775878906,75.94532775878906,75.71881103515625,75.87999725341797,1453219584,73.78857094900948,74.44733327229818,0.030278284878996198,3.02782848789962,0.30216445471472625,78.6816177368164,72.55796813964844,74.44733327229818
2026-08-12,1786497792,SOL-USD,76.20195770263672,76.39610290527344,76.19107055664062,76.31999969482422,1434654208,74.26428549630302,74.56437492370605,0.005798661799324645,0.5798661799324645,0.2935901141744275,78.6816177368164,72.55796813964844,74.56437492370605
2026-08-13,1786584335,SOL-USD,75.52855682373047,75.75284576416016,75.52855682373047,75.4800033569336,1318711680,74.51142883300781,74.61823541977826,-0.011006241368572645,-1.1006241368572645,0.28738731824531033,78.6816177368164,72.55796813964844,74.61823541977826
2026-08-14,1786670685,SOL-USD,76.18122863769531,76.22655487060547,75.9039077758789,76.0199966430664,1248784128,74.79428536551339,74.69611104329427,0.00715412376943414,0.715412376943414,0.2814206328194867,78.6816177368164,72.55796813964844,74.69611104329427
2026-08-15,1786755301,SOL-USD,75.32544708251953,75.32544708251953,75.29761505126953,75.30999755859375,1120093568,75.03857094900948,74.72842085988898,-0.009339635830376114,-0.9339635830376114,0.2753569533097616,78.6816177368164,72.55796813964844,74.72842085988898
2026-08-18,1787014482,SOL-USD,75.94322204589844,75.98676300048828,75.84772491455078,75.94000244140625,1365008768,75.51428549630302,74.78899993896485,0.008365488025973367,0.8365488025973367,0.2713032627577009,78.6816177368164,72.55796813964844,74.78899993896485
2026-08-19,1787100895,SOL-USD,77.02702331542969,77.02702331542969,76.83356475830078,77.0,1530054144,75.99285670689174,74.894285656157,0.013958355603314931,1.3958355603314931,0.2719851890697413,78.6816177368164,72.55796813964844,74.894285656157
2026-08-20,1787187304,SOL-USD,85.35865020751953,85.62676239013672,85.35865020751953,85.08999633789062,4636310016,77.3085708618164,75.35772705078125,0.10506488750507303,10.506488750507303,0.5138848874698805,85.62676239013672,72.55796813964844,75.35772705078125
